FileName | fileType | Tag(xpath or property) | tomlConfig | dataType | description | defaultValue | PossibleValues | Config Status
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[12] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[12]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[12]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[13] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[13]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[13]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[14] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[14]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[14]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[14]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[15] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[15]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[15]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[16] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[16]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[16]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[17] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[17]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[17]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[18] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[18]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[18]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/SAML[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/ISAnalytics[1] |  |  |  |  |  | Not In Default
